SOLUTION
0 n060w8

ASSIGNMENTS = 242
HN_0 Thu Early Nurse
HN_0 Fri Early Nurse
HN_0 Sat Day HeadNurse
HN_0 Sun Day HeadNurse
HN_1 Mon Night HeadNurse
HN_1 Tue Night HeadNurse
HN_1 Wed Night Nurse
HN_1 Thu Night Nurse
HN_1 Fri Night HeadNurse
HN_2 Tue Day Nurse
HN_2 Wed Day HeadNurse
HN_2 Thu Day HeadNurse
HN_3 Mon Early Nurse
HN_3 Tue Early Nurse
HN_3 Wed Late HeadNurse
HN_3 Thu Late HeadNurse
HN_3 Fri Late Nurse
HN_4 Mon Early Nurse
HN_4 Tue Early HeadNurse
HN_4 Wed Early Nurse
HN_4 Sat Early HeadNurse
HN_4 Sun Night HeadNurse
HN_5 Mon Day Nurse
HN_5 Tue Day HeadNurse
HN_6 Mon Late Nurse
HN_6 Tue Late HeadNurse
HN_6 Fri Late Nurse
HN_6 Sat Late HeadNurse
HN_6 Sun Late HeadNurse
NU_7 Mon Late Nurse
NU_7 Tue Late Nurse
NU_7 Fri Early Caretaker
NU_7 Sat Early Caretaker
NU_7 Sun Early Nurse
NU_8 Mon Night Caretaker
NU_8 Tue Night Nurse
NU_8 Wed Night Caretaker
NU_8 Thu Night Caretaker
NU_9 Mon Early Caretaker
NU_9 Thu Day Nurse
NU_9 Fri Day Nurse
NU_9 Sat Day Nurse
NU_9 Sun Day Nurse
NU_10 Tue Early Caretaker
NU_10 Wed Early Nurse
NU_10 Thu Early Caretaker
NU_11 Fri Early Caretaker
NU_11 Sat Early Caretaker
NU_11 Sun Early Caretaker
NU_12 Sat Night Nurse
NU_12 Sun Night Nurse
NU_13 Tue Late Caretaker
NU_13 Wed Late Caretaker
NU_13 Thu Late Nurse
NU_14 Tue Night Nurse
NU_14 Wed Night Caretaker
NU_14 Thu Night Nurse
NU_14 Fri Night Caretaker
NU_15 Mon Early Caretaker
NU_15 Tue Early Nurse
NU_15 Wed Early Nurse
NU_15 Thu Late Nurse
NU_15 Fri Late Caretaker
NU_16 Mon Night Nurse
NU_16 Tue Night Caretaker
NU_17 Tue Night Nurse
NU_17 Wed Night Caretaker
NU_17 Thu Night Caretaker
NU_17 Fri Night Nurse
NU_18 Mon Day Caretaker
NU_18 Tue Day Nurse
NU_18 Wed Early Caretaker
NU_18 Thu Early Nurse
NU_18 Fri Early Caretaker
NU_19 Tue Day Nurse
NU_19 Wed Day Caretaker
NU_19 Thu Day Caretaker
NU_20 Mon Late Caretaker
NU_20 Tue Late Nurse
NU_20 Wed Late Nurse
NU_20 Sat Day Caretaker
NU_20 Sun Day Caretaker
NU_21 Mon Late Nurse
NU_21 Tue Late Nurse
NU_21 Wed Late Nurse
NU_21 Thu Late Caretaker
NU_21 Fri Late Caretaker
NU_22 Wed Day Caretaker
NU_22 Thu Day Nurse
NU_22 Fri Day Caretaker
NU_23 Thu Day Nurse
NU_23 Fri Day Nurse
NU_23 Sat Late Caretaker
NU_23 Sun Late Nurse
NU_24 Wed Day Nurse
NU_24 Thu Day Caretaker
NU_24 Fri Day Caretaker
NU_25 Mon Night Caretaker
NU_25 Tue Night Caretaker
NU_25 Fri Early Nurse
NU_25 Sat Early Nurse
NU_25 Sun Day Caretaker
NU_26 Mon Night Nurse
